04-02-2026 8.17,90.3666687,-54.61333466
04-02-2026 8.17,88.28666687,-54.61333466
04-02-2026 8.17,89.67332458,-54.61333466
04-02-2026 8.17,87.94000244,-54.61333466
04-02-2026 8.17,88.33000183,-54.61333466
04-02-2026 8.17,88.15666199,-54.61333466
04-02-2026 8.17,88.97999573,-54.61333466
04-02-2026 8.17,88.54666138,-54.61333466
04-02-2026 8.17,86.72666931,-54.61333466
04-02-2026 8.17,88.24333191,-54.61333466
04-02-2026 8.17,87.16000366,-54.61333466
04-02-2026 8.18,86.16333008,-54.61333466
04-02-2026 8.18,88.50332642,-54.61333466
04-02-2026 8.18,87.67999268,-54.61333466
04-02-2026 8.18,86.55332947,-54.61333466
04-02-2026 8.18,86.33666992,-54.61333466
04-02-2026 8.18,87.37666321,-54.61333466
04-02-2026 8.18,86.8999939,-54.61333466
04-02-2026 8.18,86.33666992,-54.61333466
04-02-2026 8.18,86.55332947,-54.61333466
04-02-2026 8.18,86.42332458,-54.61333466
04-02-2026 8.18,85.77333069,-54.61333466
04-02-2026 8.18,86.50999451,-54.61333466
04-02-2026 8.19,86.33666992,-54.61333466
04-02-2026 8.19,86.50999451,-54.61333466
04-02-2026 8.19,85.3833313,-54.61333466
04-02-2026 8.19,86.16333008,-54.61333466
04-02-2026 8.19,85.68666077,-54.61333466
04-02-2026 8.19,84.77667236,-54.61333466
04-02-2026 8.19,85.42666626,-54.61333466
04-02-2026 8.19,85.29666138,-54.61333466
04-02-2026 8.19,85.03666687,-54.61333466
04-02-2026 8.19,85.08000183,-54.61333466
04-02-2026 8.19,85.55667114,-54.61333466
04-02-2026 8.19,84.7333374,-54.61333466
04-02-2026 8.20,85.12333679,-54.61333466
04-02-2026 8.20,84.99333191,-54.61333466
04-02-2026 8.20,84.7333374,-54.61333466
04-02-2026 8.20,85.55667114,-54.61333466
04-02-2026 8.20,85.42666626,-54.61333466
04-02-2026 8.20,85.08000183,-54.61333466
04-02-2026 8.20,85.20999146,-54.61333466
04-02-2026 8.20,84.34333801,-54.61333466
04-02-2026 8.20,84.47332764,-54.61333466
04-02-2026 8.20,84.03999329,-54.61333466
04-02-2026 8.20,84.86332703,-54.61333466
04-02-2026 8.20,84.77667236,-54.61333466
04-02-2026 8.21,83.8666687,-54.61333466
04-02-2026 8.21,83.77999878,-54.61333466
04-02-2026 8.21,83.8666687,-54.61333466
04-02-2026 8.21,84.21333313,-54.61333466
04-02-2026 8.21,84.38667297,-54.61333466
04-02-2026 8.21,83.69332886,-54.61333466
04-02-2026 8.21,84.03999329,-54.61333466
04-02-2026 8.21,83.43333435,-54.61333466
04-02-2026 8.21,83.77999878,-54.61333466
04-02-2026 8.21,83.56333923,-54.61333466
04-02-2026 8.21,83.8666687,-54.61333466
04-02-2026 8.21,83.30332947,-54.61333466
04-02-2026 8.22,83.13000488,-54.61333466
04-02-2026 8.22,83,-54.61333466
04-02-2026 8.22,83.04333496,-54.61333466
04-02-2026 8.22,83.34666443,-54.61333466
04-02-2026 8.22,82.74000549,-54.61333466
04-02-2026 8.22,82.43666077,-54.61333466
04-02-2026 8.22,82.69667053,-54.61333466
04-02-2026 8.22,83.13000488,-54.61333466
04-02-2026 8.22,82.82666016,-54.61333466
04-02-2026 8.22,82.39332581,-54.61333466
04-02-2026 8.22,82.00332642,-54.61333466
04-02-2026 8.22,82.26333618,-54.61333466
04-02-2026 8.23,82.74000549,-54.61333466
04-02-2026 8.23,82.22000122,-54.61333466
04-02-2026 8.23,81.74333191,-54.61333466
04-02-2026 8.23,82.22000122,-54.61333466
04-02-2026 8.23,81.69999695,-54.61333466
04-02-2026 8.23,82.1333313,-54.61333466
04-02-2026 8.23,82.3500061,-54.61333466
04-02-2026 8.23,82.1333313,-54.61333466
04-02-2026 8.23,81.2666626,-54.61333466
04-02-2026 8.23,81.30999756,-54.61333466
04-02-2026 8.23,81.05000305,-54.61333466
04-02-2026 8.23,81.05000305,-54.61333466
04-02-2026 8.24,81.00666809,-54.61333466
04-02-2026 8.24,81.44000244,-54.61333466
04-02-2026 8.24,81.65666199,-54.61333466
04-02-2026 8.24,80.91999817,-54.61333466
04-02-2026 8.24,81.17999268,-54.61333466
04-02-2026 8.24,80.57333374,-54.61333466
04-02-2026 8.24,80.74665833,-54.61333466
04-02-2026 8.24,80.3999939,-54.61333466
04-02-2026 8.24,80.3999939,-54.61333466
04-02-2026 8.24,81.22332764,-54.61333466
04-02-2026 8.24,80.83332825,-54.61333466
04-02-2026 8.24,80.18333435,-54.61333466
04-02-2026 8.25,80.44332886,-54.61333466
04-02-2026 8.25,80.13999939,-54.61333466
04-02-2026 8.25,80.22666931,-54.61333466
04-02-2026 8.25,80.6166687,-54.61333466
04-02-2026 8.25,80.35665894,-54.61333466
04-02-2026 8.25,80.48666382,-54.61333466
04-02-2026 8.25,79.44667053,-54.61333466
04-02-2026 8.25,80.3999939,-54.61333466
04-02-2026 8.25,79.44667053,-54.61333466
04-02-2026 8.25,79.49000549,-54.61333466
04-02-2026 8.25,79.44667053,-54.61333466
04-02-2026 8.25,80.13999939,-54.61333466
04-02-2026 8.26,79.61999512,-54.61333466
04-02-2026 8.26,79.31666565,-54.61333466
04-02-2026 8.26,79.92332458,-54.61333466
04-02-2026 8.26,79.01333618,-54.61333466
04-02-2026 8.26,79.92332458,-54.61333466
04-02-2026 8.26,78.97000122,-54.61333466
04-02-2026 8.26,78.79666138,-54.61333466
04-02-2026 8.26,79.57666016,-54.61333466
04-02-2026 8.26,79.14332581,-54.61333466
04-02-2026 8.26,78.92666626,-54.61333466
04-02-2026 8.26,79.49000549,-54.61333466
04-02-2026 8.26,79.05667114,-54.61333466
04-02-2026 8.27,78.36332703,-54.61333466
04-02-2026 8.27,79.18666077,-54.61333466
04-02-2026 8.27,79.05667114,-54.61333466
04-02-2026 8.27,78.27667236,-54.61333466
04-02-2026 8.27,78.97000122,-54.61333466
04-02-2026 8.27,78.66667175,-54.61333466
04-02-2026 8.27,78.58000183,-54.61333466
04-02-2026 8.27,78.36332703,-54.61333466
04-02-2026 8.27,77.75666809,-54.61333466
04-02-2026 8.27,78.66667175,-54.61333466
04-02-2026 8.27,78.10333252,-54.61333466
04-02-2026 8.27,77.97332764,-54.61333466
04-02-2026 8.28,78.40666199,-54.61333466
04-02-2026 8.28,78.14666748,-54.61333466
04-02-2026 8.28,77.41000366,-54.61333466
04-02-2026 8.28,77.49665833,-54.61333466
04-02-2026 8.28,77.92999268,-54.61333466
04-02-2026 8.28,77.53999329,-54.61333466
04-02-2026 8.28,77.62666321,-54.61333466
04-02-2026 8.28,77.88667297,-54.61333466
04-02-2026 8.28,77.27999878,-54.61333466
04-02-2026 8.28,76.88999939,-54.61333466
04-02-2026 8.28,77.27999878,-54.61333466
04-02-2026 8.28,77.1499939,-54.61333466
04-02-2026 8.29,77.41000366,-54.61333466
04-02-2026 8.29,77.32333374,-54.61333466
04-02-2026 8.29,76.97666931,-54.61333466
04-02-2026 8.29,77.06333923,-54.61333466
04-02-2026 8.29,77.45333862,-54.61333466
04-02-2026 8.29,77.02000427,-54.61333466
04-02-2026 8.29,76.32666016,-54.61333466
04-02-2026 8.29,76.45666504,-54.61333466
04-02-2026 8.29,76.54333496,-54.61333466
04-02-2026 8.29,76.93333435,-54.61333466
04-02-2026 8.29,76.54333496,-54.61333466
04-02-2026 8.29,76.11000061,-54.61333466
04-02-2026 8.30,76.75999451,-54.61333466
04-02-2026 8.30,76.88999939,-54.61333466
04-02-2026 8.30,76.54333496,-54.61333466
04-02-2026 8.30,76.45666504,-54.61333466
04-02-2026 8.30,76.75999451,-54.61333466
04-02-2026 8.30,76.67333984,-54.61333466
04-02-2026 8.30,75.76333618,-54.61333466
04-02-2026 8.30,75.97999573,-54.61333466
04-02-2026 8.30,76.15333557,-54.61333466
04-02-2026 8.30,75.80667114,-54.61333466
04-02-2026 8.30,75.24333191,-54.61333466
04-02-2026 8.30,75.37333679,-54.61333466
04-02-2026 8.31,76.02333069,-54.61333466
04-02-2026 8.31,76.19667053,-54.61333466
04-02-2026 8.31,75.15666199,-54.61333466
