04-08-2026 13.38,90.32333374,-54.61333466
04-08-2026 13.38,88.41667175,-54.61333466
04-08-2026 13.38,89.84666443,-54.61333466
04-08-2026 13.39,88.93666077,-54.61333466
04-08-2026 13.39,89.58666992,-54.61333466
04-08-2026 13.39,88.54666138,-54.61333466
04-08-2026 13.39,89.88999939,-54.61333466
04-08-2026 13.39,89.84666443,-54.61333466
04-08-2026 13.39,89.58666992,-54.61333466
04-08-2026 13.39,89.58666992,-54.61333466
04-08-2026 13.39,87.9833374,-54.61333466
04-08-2026 13.39,89.41333008,-54.61333466
04-08-2026 13.39,89.24000549,-54.61333466
04-08-2026 13.39,89.24000549,-54.61333466
04-08-2026 13.39,88.58999634,-54.61333466
04-08-2026 13.40,87.72332764,-54.61333466
04-08-2026 13.40,88.93666077,-54.61333466
04-08-2026 13.40,88.89332581,-54.61333466
04-08-2026 13.40,87.94000244,-54.61333466
04-08-2026 13.40,87.07333374,-54.61333466
04-08-2026 13.40,88.24333191,-54.61333466
04-08-2026 13.40,86.94332886,-54.61333466
04-08-2026 13.40,87.59333801,-54.61333466
04-08-2026 13.40,87.50666809,-54.61333466
04-08-2026 13.40,87.41999817,-54.61333466
04-08-2026 13.40,87.80999756,-54.61333466
04-08-2026 13.40,86.42332458,-54.61333466
04-08-2026 13.41,86.42332458,-54.61333466
04-08-2026 13.41,86.29333496,-54.61333466
04-08-2026 13.41,87.33332825,-54.61333466
04-08-2026 13.41,86.68333435,-54.61333466
04-08-2026 13.41,85.90333557,-54.61333466
04-08-2026 13.41,85.81666565,-54.61333466
04-08-2026 13.41,86.72666931,-54.61333466
04-08-2026 13.41,86.29333496,-54.61333466
04-08-2026 13.41,85.55667114,-54.61333466
04-08-2026 13.41,86.63999939,-54.61333466
04-08-2026 13.41,85.3833313,-54.61333466
04-08-2026 13.41,85.42666626,-54.61333466
04-08-2026 13.42,86.25,-54.61333466
04-08-2026 13.42,85.03666687,-54.61333466
04-08-2026 13.42,85.20999146,-54.61333466
04-08-2026 13.42,85.72999573,-54.61333466
04-08-2026 13.42,84.77667236,-54.61333466
04-08-2026 13.42,85.42666626,-54.61333466
04-08-2026 13.42,84.64666748,-54.61333466
04-08-2026 13.42,84.47332764,-54.61333466
04-08-2026 13.42,84.86332703,-54.61333466
04-08-2026 13.42,84.90666199,-54.61333466
04-08-2026 13.42,84.21333313,-54.61333466
04-08-2026 13.42,84.86332703,-54.61333466
04-08-2026 13.43,85.03666687,-54.61333466
04-08-2026 13.43,84.30000305,-54.61333466
04-08-2026 13.43,84.7333374,-54.61333466
04-08-2026 13.43,84.47332764,-54.61333466
04-08-2026 13.43,84.25666809,-54.61333466
04-08-2026 13.43,84.08332825,-54.61333466
04-08-2026 13.43,84.25666809,-54.61333466
04-08-2026 13.43,83.13000488,-54.61333466
04-08-2026 13.43,83.6499939,-54.61333466
04-08-2026 13.43,84.03999329,-54.61333466
04-08-2026 13.43,83.30332947,-54.61333466
04-08-2026 13.43,83.6499939,-54.61333466
04-08-2026 13.44,83.60665894,-54.61333466
04-08-2026 13.44,83.60665894,-54.61333466
04-08-2026 13.44,82.47999573,-54.61333466
04-08-2026 13.44,83.38999939,-54.61333466
04-08-2026 13.44,82.26333618,-54.61333466
04-08-2026 13.44,82.22000122,-54.61333466
04-08-2026 13.44,82.39332581,-54.61333466
04-08-2026 13.44,82.82666016,-54.61333466
04-08-2026 13.44,81.87333679,-54.61333466
04-08-2026 13.44,82.17666626,-54.61333466
04-08-2026 13.44,81.69999695,-54.61333466
04-08-2026 13.44,81.83000183,-54.61333466
04-08-2026 13.45,81.56999207,-54.61333466
04-08-2026 13.45,82.56666565,-54.61333466
04-08-2026 13.45,82.22000122,-54.61333466
04-08-2026 13.45,82.26333618,-54.61333466
04-08-2026 13.45,81.22332764,-54.61333466
04-08-2026 13.45,81.4833374,-54.61333466
04-08-2026 13.45,81.78666687,-54.61333466
04-08-2026 13.45,80.96333313,-54.61333466
04-08-2026 13.45,80.78999329,-54.61333466
04-08-2026 13.45,80.6166687,-54.61333466
04-08-2026 13.45,81.35333252,-54.61333466
04-08-2026 13.45,80.52999878,-54.61333466
04-08-2026 13.46,81.35333252,-54.61333466
04-08-2026 13.46,80.74665833,-54.61333466
04-08-2026 13.46,80.22666931,-54.61333466
04-08-2026 13.46,80.78999329,-54.61333466
04-08-2026 13.46,80.13999939,-54.61333466
04-08-2026 13.46,81.35333252,-54.61333466
04-08-2026 13.46,80.09666443,-54.61333466
04-08-2026 13.46,80.83332825,-54.61333466
04-08-2026 13.46,79.75,-54.61333466
04-08-2026 13.46,80.00999451,-54.61333466
04-08-2026 13.46,80.78999329,-54.61333466
04-08-2026 13.46,80.31333923,-54.61333466
04-08-2026 13.47,80.35665894,-54.61333466
04-08-2026 13.47,79.96665955,-54.61333466
04-08-2026 13.47,79.92332458,-54.61333466
04-08-2026 13.47,80.00999451,-54.61333466
04-08-2026 13.47,79.36000061,-54.61333466
04-08-2026 13.47,79.14332581,-54.61333466
04-08-2026 13.47,79.79333496,-54.61333466
04-08-2026 13.47,79.18666077,-54.61333466
04-08-2026 13.47,79.83666992,-54.61333466
04-08-2026 13.47,79.92332458,-54.61333466
04-08-2026 13.47,80.09666443,-54.61333466
04-08-2026 13.47,78.66667175,-54.61333466
04-08-2026 13.48,78.53666687,-54.61333466
04-08-2026 13.48,79.1000061,-54.61333466
04-08-2026 13.48,78.36332703,-54.61333466
04-08-2026 13.48,79.49000549,-54.61333466
04-08-2026 13.48,79.36000061,-54.61333466
04-08-2026 13.48,79.05667114,-54.61333466
04-08-2026 13.48,78.58000183,-54.61333466
04-08-2026 13.48,78.14666748,-54.61333466
04-08-2026 13.48,78.05999756,-54.61333466
04-08-2026 13.48,79.22999573,-54.61333466
04-08-2026 13.48,79.22999573,-54.61333466
04-08-2026 13.48,78.83999634,-54.61333466
04-08-2026 13.49,78.27667236,-54.61333466
04-08-2026 13.49,78.92666626,-54.61333466
04-08-2026 13.49,78.10333252,-54.61333466
04-08-2026 13.49,77.62666321,-54.61333466
04-08-2026 13.49,77.49665833,-54.61333466
04-08-2026 13.49,78.70999146,-54.61333466
04-08-2026 13.49,78.70999146,-54.61333466
04-08-2026 13.49,78.62333679,-54.61333466
04-08-2026 13.49,77.19332886,-54.61333466
04-08-2026 13.49,77.1499939,-54.61333466
04-08-2026 13.49,77.27999878,-54.61333466
04-08-2026 13.49,77.53999329,-54.61333466
04-08-2026 13.50,77.06333923,-54.61333466
04-08-2026 13.50,76.97666931,-54.61333466
04-08-2026 13.50,77.58332825,-54.61333466
04-08-2026 13.50,78.10333252,-54.61333466
04-08-2026 13.50,77.41000366,-54.61333466
04-08-2026 13.50,77.53999329,-54.61333466
04-08-2026 13.50,76.54333496,-54.61333466
04-08-2026 13.50,77.71333313,-54.61333466
04-08-2026 13.50,76.71665955,-54.61333466
04-08-2026 13.50,76.54333496,-54.61333466
04-08-2026 13.50,77.53999329,-54.61333466
04-08-2026 13.50,76.80332947,-54.61333466
04-08-2026 13.51,76.11000061,-54.61333466
04-08-2026 13.51,76.41333008,-54.61333466
04-08-2026 13.51,75.97999573,-54.61333466
04-08-2026 13.51,77.1499939,-54.61333466
04-08-2026 13.51,75.8500061,-54.61333466
04-08-2026 13.51,76.75999451,-54.61333466
04-08-2026 13.51,76.19667053,-54.61333466
04-08-2026 13.51,76.2833252,-54.61333466
04-08-2026 13.51,75.8500061,-54.61333466
04-08-2026 13.51,75.50332642,-54.61333466
04-08-2026 13.51,75.76333618,-54.61333466
04-08-2026 13.51,75.45999146,-54.61333466
04-08-2026 13.52,76.58666992,-54.61333466
04-08-2026 13.52,75.24333191,-54.61333466
04-08-2026 13.52,76.15333557,-54.61333466
04-08-2026 13.52,75.19999695,-54.61333466
04-08-2026 13.52,76.45666504,-54.61333466
04-08-2026 13.52,75.15666199,-54.61333466
04-08-2026 13.52,75.45999146,-54.61333466
04-08-2026 13.52,76.2833252,-54.61333466
04-08-2026 13.52,75.67666626,-54.61333466
04-08-2026 13.52,75.37333679,-54.61333466
04-08-2026 13.52,75.37333679,-54.61333466
04-08-2026 13.52,75.8500061,-54.61333466
04-08-2026 13.53,75.97999573,-54.61333466
04-08-2026 13.53,75.80667114,-54.61333466
04-08-2026 13.53,74.89666748,-54.61333466
04-08-2026 13.53,75.76333618,-54.61333466
04-08-2026 13.53,74.59333801,-54.61333466
04-08-2026 13.53,75.54666138,-54.61333466
04-08-2026 13.53,74.33332825,-54.61333466
04-08-2026 13.53,74.1166687,-54.61333466
04-08-2026 13.53,74.16000366,-54.61333466
04-08-2026 13.53,74.24665833,-54.61333466
04-08-2026 13.53,74.33332825,-54.61333466
04-08-2026 13.53,73.98666382,-54.61333466
04-08-2026 13.54,75.19999695,-54.61333466
04-08-2026 13.54,74.24665833,-54.61333466
04-08-2026 13.54,74.7666626,-54.61333466
04-08-2026 13.54,74.59333801,-54.61333466
04-08-2026 13.54,75.06999207,-54.61333466
04-08-2026 13.54,73.72666931,-54.61333466
04-08-2026 13.54,74.85333252,-54.61333466
04-08-2026 13.54,73.55332947,-54.61333466
04-08-2026 13.54,74.37666321,-54.61333466
04-08-2026 13.54,73.98666382,-54.61333466
04-08-2026 13.54,74.63667297,-54.61333466
04-08-2026 13.54,73.29333496,-54.61333466
04-08-2026 13.55,74.24665833,-54.61333466
04-08-2026 13.55,73.55332947,-54.61333466
04-08-2026 13.55,73.11999512,-54.61333466
04-08-2026 13.55,73.11999512,-54.61333466
04-08-2026 13.55,73.42333984,-54.61333466
04-08-2026 13.55,72.90333557,-54.61333466
04-08-2026 13.55,74.16000366,-54.61333466
04-08-2026 13.55,72.86000061,-54.61333466
04-08-2026 13.55,72.68666077,-54.61333466
04-08-2026 13.55,72.72999573,-54.61333466
04-08-2026 13.55,73.94332886,-54.61333466
04-08-2026 13.55,72.51333618,-54.61333466
04-08-2026 13.56,72.55667114,-54.61333466
04-08-2026 13.56,73.50999451,-54.61333466
04-08-2026 13.56,72.55667114,-54.61333466
04-08-2026 13.56,73.59666443,-54.61333466
04-08-2026 13.56,72.25332642,-54.61333466
04-08-2026 13.56,72.33999634,-54.61333466
04-08-2026 13.56,72.16667175,-54.61333466
04-08-2026 13.56,72.08000183,-54.61333466
04-08-2026 13.56,73.33666992,-54.61333466
04-08-2026 13.56,72.20999146,-54.61333466
04-08-2026 13.56,72.25332642,-54.61333466
04-08-2026 13.56,72.25332642,-54.61333466
04-08-2026 13.57,72.81666565,-54.61333466
04-08-2026 13.57,71.99333191,-54.61333466
04-08-2026 13.57,72.68666077,-54.61333466
04-08-2026 13.57,71.90666199,-54.61333466
04-08-2026 13.57,71.69000244,-54.61333466
04-08-2026 13.57,72.6000061,-54.61333466
04-08-2026 13.57,72.55667114,-54.61333466
04-08-2026 13.57,71.42999268,-54.61333466
04-08-2026 13.57,72.42666626,-54.61333466
04-08-2026 13.57,71.34333801,-54.61333466
04-08-2026 13.57,71.30000305,-54.61333466
04-08-2026 13.57,72.6000061,-54.61333466
04-08-2026 13.58,72.12333679,-54.61333466
04-08-2026 13.58,71.86332703,-54.61333466
04-08-2026 13.58,71.86332703,-54.61333466
04-08-2026 13.58,71.90666199,-54.61333466
04-08-2026 13.58,71.47332764,-54.61333466
04-08-2026 13.58,71.5166626,-54.61333466
04-08-2026 13.58,72.08000183,-54.61333466
04-08-2026 13.58,71.5166626,-54.61333466
04-08-2026 13.58,72.08000183,-54.61333466
04-08-2026 13.58,71.42999268,-54.61333466
04-08-2026 13.58,71.94999695,-54.61333466
04-08-2026 13.58,70.82333374,-54.61333466
04-08-2026 13.59,71.77667236,-54.61333466
04-08-2026 13.59,71.7333374,-54.61333466
04-08-2026 13.59,71.7333374,-54.61333466
04-08-2026 13.59,71.03999329,-54.61333466
04-08-2026 13.59,71.34333801,-54.61333466
